"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-4", "330", "SYSTEM", "Thread Start", " Thread-4 (33)"
"Thread-4", "331", "ReadWrite1.java:102", "Method Call", " caller=SYSTEM, target=Writer:5#run:5"
"Thread-4", "332", "ReadWrite1.java:101", "Method Entered", " "
"Thread-4", "333", "ReadWrite1.java:101", "Variable Write", " context=Writer:5#run:5, i=0"
"Thread-4", "334", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"main", "335", "ReadWrite1.java:37", "Line Step", " file=ReadWrite1.java, line=37"
"Thread-13", "336", "SYSTEM", "Thread Start", " Thread-13 (44)"
"Thread-13", "337", "ReadWrite1.java:82", "Method Call", " caller=SYSTEM, target=Reader:9#run:9"
"Thread-13", "338", "ReadWrite1.java:80", "Method Entered", " "
"Thread-13", "339", "ReadWrite1.java:80", "Variable Write", " context=Reader:9#run:9, i=0"
"Thread-13", "340", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"main", "341", "ReadWrite1.java:38", "Line Step", " file=ReadWrite1.java, line=38"
"Thread-14", "342", "SYSTEM", "Thread Start", " Thread-14 (45)"
"Thread-14", "343", "ReadWrite1.java:82", "Method Call", " caller=SYSTEM, target=Reader:10#run:10"
"Thread-14", "344", "ReadWrite1.java:80", "Method Entered", " "
"main", "345", "ReadWrite1.java:40", "Line Step", " file=ReadWrite1.java, line=40"
"Thread-14", "346", "ReadWrite1.java:80", "Variable Write", " context=Reader:10#run:10, i=0"
"Thread-14", "347", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"main", "348", "ReadWrite1.java:40", "Method Exit", " returner=ReadWrite1#main:1, value=<void>"
"main", "349", "ReadWrite1.java:6", "Method Returned", " "
"main", "350", "SYSTEM", "Thread End", " "
"Thread-4", "351", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-4", "352", "ReadWrite1.java:105", "Field Read", " context=Writer:5, d"
"Thread-4", "353", "ReadWrite1.java:105", "Field Read", " context=Writer:5, x"
"Thread-2", "354", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-2", "355", "ReadWrite1.java:105", "Field Read", " context=Writer:3, d"
"Thread-2", "356", "ReadWrite1.java:105", "Field Read", " context=Writer:3, x"
"Thread-11", "357", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-11", "358", "ReadWrite1.java:86", "Field Read", " context=Reader:7, d"
"Thread-13", "359", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-13", "360", "ReadWrite1.java:86", "Field Read", " context=Reader:9, d"
"Thread-3", "361", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-3", "362", "ReadWrite1.java:105", "Field Read", " context=Writer:4, d"
"Thread-3", "363", "ReadWrite1.java:105", "Field Read", " context=Writer:4, x"
"Thread-0", "364", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-0", "365", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-0", "366", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=1"
"Thread-0", "367", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-0", "368", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-0", "369", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-6", "370", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-6", "371", "ReadWrite1.java:86", "Field Read", " context=Reader:2, d"
"Thread-0", "372", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-0", "373", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:1, value=<void>"
"Thread-0", "374", "ReadWrite1.java:105", "Method Returned", " "
"Thread-0", "375", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-6", "376", "ReadWrite1.java:86", "Method Call", " caller=Reader:2#run:2, target=Database:1#read:1"
"Thread-6", "377", "ReadWrite1.java:48", "Method Entered", " "
"Thread-6", "378", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-0", "379", "ReadWrite1.java:102", "Variable Write", " context=Writer:1#run:1, i=1"
"Thread-0", "380", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-6", "381", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-6", "382", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-6", "383", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-6", "384", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-6", "385", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-6", "386", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-6", "387", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:1, mydata=1"
"Thread-6", "388", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-6", "389", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-6", "390", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-6", "391", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-6", "392", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-6", "393", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-6", "394", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:1, result=1"
"Thread-6", "395", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:1, value=1"
"Thread-3", "396", "ReadWrite1.java:105", "Method Call", " caller=Writer:4#run:4, target=Database:1#write:2"
"Thread-3", "397", "ReadWrite1.java:60", "Method Entered", " "
"Thread-6", "398", "ReadWrite1.java:86", "Method Returned", " "
"Thread-6", "399", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-3", "400", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:2, x=1000"
"Thread-0", "401", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-3", "402", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-0", "403", "ReadWrite1.java:105", "Field Read", " context=Writer:1, d"
"Thread-3", "404", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-0", "405", "ReadWrite1.java:105", "Field Read", " context=Writer:1, x"
"Thread-3", "406", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-3", "407", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-6", "408", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-3", "409", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-6", "410", "ReadWrite1.java:82", "Variable Write", " context=Reader:2#run:2, i=1"
"Thread-6", "411", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-3", "412", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-7", "413", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-5", "414", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-7", "415", "ReadWrite1.java:86", "Field Read", " context=Reader:3, d"
"Thread-5", "416", "ReadWrite1.java:86", "Field Read", " context=Reader:1, d"
"Thread-9", "417", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-9", "418", "ReadWrite1.java:86", "Field Read", " context=Reader:5, d"
"Thread-3", "419", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-3", "420", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-3", "421", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=1001"
"Thread-3", "422", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-3", "423", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-3", "424", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-3", "425", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-3", "426", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:2, value=<void>"
"Thread-13", "427", "ReadWrite1.java:86", "Method Call", " caller=Reader:9#run:9, target=Database:1#read:2"
"Thread-13", "428", "ReadWrite1.java:48", "Method Entered", " "
"Thread-3", "429", "ReadWrite1.java:105", "Method Returned", " "
"Thread-3", "430", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-13", "431", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-3", "432", "ReadWrite1.java:102", "Variable Write", " context=Writer:4#run:4, i=1"
"Thread-3", "433", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-13", "434", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-13", "435", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-13", "436", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-13", "437", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-13", "438", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-13", "439", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-12", "440", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-12", "441", "ReadWrite1.java:86", "Field Read", " context=Reader:8, d"
"Thread-13", "442", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:2, mydata=1001"
"Thread-13", "443", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-8", "444", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-13", "445", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-8", "446", "ReadWrite1.java:86", "Field Read", " context=Reader:4, d"
"Thread-13", "447", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-13", "448", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-13", "449", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-13", "450", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-13", "451", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:2, result=1001"
"Thread-13", "452", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:2, value=1001"
"Thread-11", "453", "ReadWrite1.java:86", "Method Call", " caller=Reader:7#run:7, target=Database:1#read:3"
"Thread-11", "454", "ReadWrite1.java:48", "Method Entered", " "
"Thread-13", "455", "ReadWrite1.java:86", "Method Returned", " "
"Thread-13", "456", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-11", "457", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-11", "458", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-13", "459", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-11", "460", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-13", "461", "ReadWrite1.java:82", "Variable Write", " context=Reader:9#run:9, i=1"
"Thread-13", "462", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-11", "463", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-11", "464", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-11", "465", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-11", "466", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-11", "467", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:3, mydata=1001"
"Thread-11", "468", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-14", "469", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-14", "470", "ReadWrite1.java:86", "Field Read", " context=Reader:10, d"
"Thread-3", "471", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-3", "472", "ReadWrite1.java:105", "Field Read", " context=Writer:4, d"
"Thread-3", "473", "ReadWrite1.java:105", "Field Read", " context=Writer:4, x"
"Thread-11", "474", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-11", "475", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-11", "476", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-11", "477", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-11", "478", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-11", "479", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:3, result=1001"
"Thread-11", "480", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:3, value=1001"
"Thread-2", "481", "ReadWrite1.java:105", "Method Call", " caller=Writer:3#run:3, target=Database:1#write:3"
"Thread-2", "482", "ReadWrite1.java:60", "Method Entered", " "
"Thread-11", "483", "ReadWrite1.java:86", "Method Returned", " "
"Thread-2", "484", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:3, x=100"
"Thread-11", "485", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-2", "486", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-2", "487", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-2", "488", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-2", "489", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-11", "490", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-2", "491", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-6", "492", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-11", "493", "ReadWrite1.java:82", "Variable Write", " context=Reader:7#run:7, i=1"
"Thread-11", "494", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-2", "495", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-6", "496", "ReadWrite1.java:86", "Field Read", " context=Reader:2, d"
"Thread-2", "497", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-2", "498", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-2", "499", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=1101"
"Thread-2", "500", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-2", "501", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-2", "502", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-2", "503", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-2", "504", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:3, value=<void>"
"Thread-4", "505", "ReadWrite1.java:105", "Method Call", " caller=Writer:5#run:5, target=Database:1#write:4"
"Thread-4", "506", "ReadWrite1.java:60", "Method Entered", " "
"Thread-2", "507", "ReadWrite1.java:105", "Method Returned", " "
"Thread-2", "508", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-4", "509", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:4, x=10000"
"Thread-4", "510", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-2", "511", "ReadWrite1.java:102", "Variable Write", " context=Writer:3#run:3, i=1"
"Thread-2", "512", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-4", "513", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-4", "514", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-4", "515", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-4", "516", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-4", "517", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-2", "518", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-2", "519", "ReadWrite1.java:105", "Field Read", " context=Writer:3, d"
"Thread-2", "520", "ReadWrite1.java:105", "Field Read", " context=Writer:3, x"
"Thread-11", "521", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-11", "522", "ReadWrite1.java:86", "Field Read", " context=Reader:7, d"
"Thread-13", "523", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-13", "524", "ReadWrite1.java:86", "Field Read", " context=Reader:9, d"
"Thread-4", "525", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-4", "526", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-4", "527", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=11101"
"Thread-4", "528", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-4", "529", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-4", "530", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-4", "531", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-4", "532", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:4, value=<void>"
"Thread-10", "533", "ReadWrite1.java:86", "Method Call", " caller=Reader:6#run:6, target=Database:1#read:4"
"Thread-10", "534", "ReadWrite1.java:48", "Method Entered", " "
"Thread-4", "535", "ReadWrite1.java:105", "Method Returned", " "
"Thread-4", "536", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-10", "537", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-4", "538", "ReadWrite1.java:102", "Variable Write", " context=Writer:5#run:5, i=1"
"Thread-4", "539", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-10", "540", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-10", "541", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-10", "542", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
